lat,lng,alt
42.4244277396, -83.0930882101, 190.926932843
42.42425354, -83.0929596204, 191.372734569
42.4240812737, -83.0928219461, 191.372923035
42.4239147538, -83.0926847048, 191.552044173
42.423743072, -83.0925656262, 191.465458297
42.4235740012, -83.0924337232, 191.449440397
42.423404808, -83.0923011027, 191.482816496
42.4232341743, -83.0921636562, 191.800148973
42.4230598958, -83.0920279734, 192.31367405
42.4228865473, -83.0918923269, 192.740290402
42.4227118779, -83.0917573231, 193.00253365
42.4225369598, -83.0916221363, 193.268833049
42.422361721, -83.0914867951, 193.301817209
42.4221853661, -83.0913530887, 193.642277131
42.4220059335, -83.0912145629, 193.816937374
42.421824905, -83.0910707106, 194.009795285
42.4216441088, -83.0909193608, 194.215627899
42.4214623726, -83.0907626029, 194.538139079
42.4212790506, -83.090604919, 194.593552978
42.4210936441, -83.0904448248, 194.947125976
42.4209034726, -83.0902779558, 195.139020563
42.4207116869, -83.0901087578, 195.475379092
42.4205184162, -83.0899390788, 195.787443779
42.4203235009, -83.089769597, 196.086663087
42.4201237956, -83.0895976011, 196.266596917
42.4199217614, -83.0894255063, 196.619100775
42.4197194482, -83.089251654, 197.095862228
42.419516911, -83.0890758621, 197.670354911
42.4193127805, -83.0888998449, 198.212348223
42.4191067326, -83.0887278806, 198.867100963
42.4188976619, -83.0885598451, 199.485140983
42.4186883295, -83.0883899259, 200.090106711
42.4184771097, -83.0882189368, 200.683668349
42.4182647996, -83.0880458984, 201.260690886
42.4180507378, -83.0878698815, 201.695259317
42.417835745, -83.0876932303, 202.025861365
42.417619595, -83.0875162508, 202.384412524
42.4174026419, -83.0873413039, 202.627020635
42.417183587, -83.0871657707, 202.896389406
42.4169617759, -83.086988875, 203.059721074
42.4167411693, -83.0868058054, 203.391140446
42.416519891, -83.0866186708, 203.712540822
42.4162964832, -83.0864326043, 204.145562026
42.4160706277, -83.0862450717, 204.419112444
42.4158465708, -83.0860477818, 204.718021533
42.4156239123, -83.0858473393, 205.139350439
42.4154035302, -83.0856486715, 205.399774721
42.4151870728, -83.0854483424, 205.664345341
42.4149744518, -83.0852469846, 205.79322532
42.4147659948, -83.0850488862, 205.816702047
42.4145600496, -83.0848484601, 205.85560106
42.4143534971, -83.0846430345, 205.640475102
42.4141461427, -83.0844347953, 205.364536684
42.4139374494, -83.0842261368, 205.255001867
42.4137271048, -83.0840160534, 204.995901272
42.4135173951, -83.0838008181, 204.734831445
42.4133043736, -83.0835881168, 204.099622863
42.4130886274, -83.0833766107, 203.669179984
42.412870935, -83.0831644434, 203.005810131
42.4126544223, -83.0829476781, 202.659675465
42.4124356937, -83.082734318, 202.268788673
42.4122156901, -83.0825310538, 201.745919289
42.4119972804, -83.0823333225, 201.376912184
42.4117820047, -83.0821359142, 200.987590327
42.4115678527, -83.0819438228, 200.58416804
42.4113497577, -83.0817567844, 200.055080771
42.4111286735, -83.0815673477, 199.680731777
42.410902811, -83.0813753944, 199.180594488
42.4106730284, -83.081182657, 198.965497041
42.4104402659, -83.0809893809, 198.714800655
42.4102062083, -83.0807963249, 198.583433274
42.4099717889, -83.0806027503, 198.537942898
42.4097363716, -83.0804077115, 198.327083506
42.4095013632, -83.0802122724, 198.248527856
42.4092700826, -83.0800194903, 198.02234232
42.4090427716, -83.0798311703, 197.824049786
42.4088188336, -83.0796450427, 197.752282956
42.4085949261, -83.0794593351, 197.525444142
42.4083810324, -83.0792641444, 197.438046118
42.4081726231, -83.0790614506, 197.083733912
42.407971914, -83.0788400765, 197.121817069
42.4077810973, -83.0786028037, 196.675066552
42.4075960618, -83.0783512637, 195.897792938
42.4074197975, -83.0780859891, 195.227321379
42.4072530252, -83.0778058295, 194.48777119
42.4070952076, -83.0775138468, 194.042501703
42.4069462056, -83.0772098978, 193.53565198
42.4067975094, -83.0769018789, 192.746998899
42.4066457136, -83.0765962297, 191.997166927
42.4064924402, -83.0762938602, 191.141166591
42.4063403244, -83.0759958604, 190.331319263
42.4061884922, -83.0757001306, 189.553691306
42.4060326313, -83.0754100064, 188.926425819
42.4058793685, -83.0751122873, 188.429462193
42.4056932725, -83.074847892, 187.916039699
42.4055059266, -83.0745921095, 187.847420983
42.4053089451, -83.074345666, 188.32842691
42.4051033816, -83.0741135688, 188.62856667
42.404887142, -83.0738972391, 188.851019043
42.404662024, -83.0736977596, 188.923878855
42.404434069, -83.0735149946, 189.032518207
42.4042000408, -83.0733478983, 189.376736852
42.4039603467, -83.0731918734, 189.39067886
42.4037203657, -83.0730359466, 189.302532669
42.4034812778, -83.0728755642, 189.122228166
42.403241595, -83.0727132637, 188.966340823
42.4030009819, -83.0725491006, 188.573953938
42.4027571568, -83.0723950439, 188.358795367
42.4025194009, -83.0722371164, 188.011148595
42.4022816453, -83.0720731697, 187.470412979
42.4020422097, -83.0719124965, 187.407287034
42.4018035938, -83.0717519362, 187.553523857
42.4015635681, -83.0715905925, 187.748157688
42.4013259057, -83.0714273898, 187.892243363
42.4010895984, -83.0712648713, 188.029040824
42.4008551922, -83.0711022406, 188.297809931
42.4006201311, -83.0709417147, 188.560561281
42.40038387, -83.070782388, 189.085147887
42.400147045, -83.0706213397, 189.693557995
42.3999115716, -83.0704649968, 190.599316908
42.3996726285, -83.0703056597, 190.985873152
42.3994383168, -83.0701451289, 191.166682621
42.3992037328, -83.0699865114, 191.516461065
42.3989681451, -83.0698305368, 191.575063853
42.3987307826, -83.0696731053, 191.404333722
42.3984922519, -83.0695139213, 191.037367212
42.3982514148, -83.0693511355, 190.608265914
42.3980126407, -83.0691888759, 190.094289
42.3977755287, -83.0690313681, 189.376756271
42.3975393343, -83.0688792216, 188.740776797
42.3973004649, -83.0687456258, 188.143751024
42.3970600516, -83.0686302755, 187.592394234
42.3968193359, -83.0685350935, 187.441392137
42.3965771641, -83.0684613592, 187.226461143
42.3963277977, -83.0684034238, 187.230631398
42.3960805569, -83.0683512264, 187.069581667
42.395835678, -83.0683305485, 187.289524036
42.3955810586, -83.0683168886, 187.274849184
42.395325269, -83.0683243775, 187.039796246
42.3950803595, -83.068340989, 187.1730769
42.3948318921, -83.0683796255, 188.075907559
42.394584252, -83.0684333499, 187.727753568
42.3943324051, -83.0685366884, 187.613109535
42.3940897623, -83.0686215819, 186.816555425
42.3938568079, -83.0687132062, 186.865799046
42.3936239206, -83.0688248062, 187.070372319
42.3933976364, -83.0689326146, 186.839083685
42.3931749345, -83.0690417774, 186.952726276
42.3929584996, -83.069142544, 187.3224004
42.3927345479, -83.0692173237, 187.895903878
42.3925312575, -83.0693237537, 188.90277609
42.3923186277, -83.0694184941, 189.368779126
42.3921150688, -83.069519258, 190.121047465
42.3918979788, -83.0696093349, 190.660624743
42.391683706, -83.0697054903, 190.869256958
42.3914691445, -83.0697848003, 191.556145261
42.3912471294, -83.0698478122, 192.18434978
42.3910192797, -83.0698988381, 192.893731656
42.3907887954, -83.0699401385, 193.294073881
42.3905560786, -83.0699698106, 193.590711425
42.3903212658, -83.0699829737, 193.678359103
42.3900875308, -83.0699793884, 193.955341865
42.3898553077, -83.0699624403, 194.089107064
42.3896267425, -83.0699340642, 194.117027078
42.3894021141, -83.0698940868, 194.166290325
42.3891776454, -83.0698409763, 194.075272449
42.3889534878, -83.0697700915, 193.755224431
42.3887303569, -83.0696899935, 193.49470736
42.3885082353, -83.0695979992, 193.128679265
42.3882904169, -83.0694880206, 192.797793022
42.3880762534, -83.0693634407, 192.46634262
42.3878641138, -83.0692276221, 191.997726797
42.3876537631, -83.0690821766, 191.42528494
42.3874398316, -83.0689396235, 190.872241503
42.3872225887, -83.0688016589, 190.086569667
42.3870104332, -83.0686607093, 189.503506564
42.3867991471, -83.0685192996, 188.922698749
42.3865853014, -83.0683806189, 188.360141717
42.3863718506, -83.0682400496, 188.062501856
42.3861532878, -83.0680966384, 187.718313177
42.385947672, -83.0679536596, 187.517355513
42.3857412968, -83.0678098686, 187.325006681
42.3855364596, -83.0676687681, 187.764744336
42.385323246, -83.0675306042, 188.147123104
42.3851202651, -83.06739902, 188.188723874
42.3849222095, -83.0672626022, 188.119997254
42.3847274783, -83.0671330596, 187.97140291
42.3845338522, -83.0670080764, 187.893182871
42.3843348827, -83.0668735005, 188.200748878
42.3841343243, -83.0667386511, 188.302157778
42.383929859, -83.0666019835, 188.402028085
42.3837232686, -83.0664630326, 188.504709111
42.3835135463, -83.0663230008, 188.611399164
42.3833023239, -83.0661810943, 188.832372266
42.3830873204, -83.0660371112, 188.778844722
42.3828736102, -83.0658918696, 189.016360075
42.3826579214, -83.0657479457, 188.963407947
42.3824431657, -83.0656052832, 189.081780412
42.3822270306, -83.065462401, 189.17899353
42.3820098166, -83.0653172483, 189.152908025
42.3817918576, -83.0651725389, 189.283573162
42.3815725794, -83.0650240672, 189.395976329
42.3813551761, -83.0648750184, 189.509193386
42.3811412531, -83.0647290885, 189.637198217
42.3809271525, -83.064586361, 190.002272697
42.380712989, -83.0644436907, 190.161719203
42.3804972305, -83.0642991604, 190.076698042
42.3802812654, -83.0641526004, 190.274319822
42.3800634285, -83.0640055006, 190.036228305
42.3798476838, -83.0638608069, 189.742242158
42.3796347636, -83.063719504, 189.497625011
42.3794267656, -83.0635800328, 189.156114253
42.379229293, -83.0634462778, 188.98580388
42.3790349857, -83.0633156869, 188.794082651
42.3788408848, -83.0631853529, 188.587688123
42.3786454373, -83.063053267, 188.260820822
42.378448713, -83.0629182812, 188.095410926
42.3782525314, -83.0627848378, 188.029264191
42.378078714, -83.062661054, 187.720188825
42.3778949022, -83.0625096199, 187.698606073
42.3776700049, -83.0623745617, 187.614561228
42.37744625, -83.0622306514, 187.678769336
42.3772264026, -83.0620966675, 187.742889338
42.3770079788, -83.0619499766, 188.058650125
42.3767928322, -83.0618032793, 188.437664661
42.3765770438, -83.0616538178, 188.848266931
42.3763566779, -83.0615096912, 188.791792085
42.3761412475, -83.0613668478, 188.537538523
42.3759257961, -83.0612252553, 188.220930769
42.3757094284, -83.0610822003, 187.823948893
42.3754955293, -83.0609391269, 187.456737883
42.3752833246, -83.0607955564, 186.844055947
42.3750725845, -83.0606525816, 186.278305493
42.3748607351, -83.0605122647, 185.485607873
42.3746517647, -83.0603792251, 184.889646096
42.3744539734, -83.0602409071, 184.295725913
42.3742513802, -83.0601191074, 183.580416217
42.3740375833, -83.0600319094, 182.935396329
42.3738381775, -83.059958391, 182.360620775
42.3736435863, -83.0598800229, 183.973922438
42.3734260175, -83.0598184297, 184.787420031
42.3732098815, -83.0597696053, 184.790005857
42.3729936517, -83.0597245743, 185.706752883
42.3727740932, -83.0596874433, 186.722988455
42.3725502206, -83.0596467073, 187.448142858
42.3723220531, -83.0596083229, 187.510194125
42.3720907028, -83.0595645055, 187.690007112
42.3718558962, -83.0595198496, 187.55898515
42.37162399, -83.0594709163, 187.806061275
42.3713875509, -83.059407208, 188.152704937
42.3711552243, -83.059350889, 188.360694396
42.3709275407, -83.0592794635, 188.737009344
42.370697485, -83.05919392, 189.445556872
42.3704727596, -83.0591029401, 189.698075559
42.3702547375, -83.0589949373, 190.258661362
42.3700214819, -83.0588800935, 190.845981214
42.369783967, -83.0587706665, 190.97343509
42.3695486982, -83.0586588158, 191.084837297
42.3693104144, -83.058548904, 189.862863244
42.3690720431, -83.0584352482, 189.736385856
42.368831143, -83.0583233474, 189.541044413
42.368593613, -83.0582173012, 189.192092386
42.3683616188, -83.0581033931, 188.740647076
42.3681298592, -83.0579884145, 188.427657741
42.367890701, -83.0578715812, 188.023755546
42.3676426129, -83.0577543638, 186.320378527
42.3673999926, -83.0576414054, 186.295220056
42.3671619875, -83.057526749, 186.672070631
42.3669269081, -83.0574191261, 187.823672152
42.3666911198, -83.0573251849, 187.763594754
42.3664501671, -83.0572109616, 187.558048946
42.3662061062, -83.0570910101, 187.820179553
42.3659652084, -83.0569811472, 187.807276642
42.3657247005, -83.0568654981, 188.208194203
42.3654817957, -83.0567504241, 188.407369312
42.3652373664, -83.0566373955, 188.613971188
42.3649936134, -83.056521381, 188.937719827
42.3647421885, -83.0564029594, 188.984173793
42.3644966037, -83.0562881243, 189.336172631
42.3642497467, -83.0561747798, 189.51665283
42.3640001228, -83.0560613878, 189.710623778
42.3637499685, -83.0559398425, 189.916324314
42.3634982646, -83.055824091, 190.139648771
42.3632486955, -83.0557060765, 190.711173476
42.3629981822, -83.0555888573, 190.780315998
42.3627479966, -83.0554724825, 190.73062069
42.3625008553, -83.0553572244, 190.212264028
42.3622618148, -83.0552455758, 189.824366615
42.3620315585, -83.0551376233, 189.367970988
42.3618036659, -83.0550304011, 189.076472023
42.3615769081, -83.0549234645, 188.654017207
42.3613559897, -83.0548055397, 188.392167645
42.3611398352, -83.0546790962, 188.121366782
42.3609222553, -83.0545493931, 187.863780013
42.3607071335, -83.0544097118, 187.874323583
42.3604886018, -83.0542704213, 187.950359939
42.3602741612, -83.0541155366, 187.879500641
42.3600613068, -83.053974138, 188.096012296
42.3598543286, -83.0538332363, 188.514794559
42.3596445287, -83.0537029467, 188.834601293
42.3594407397, -83.0535635454, 188.891395016
42.3592389189, -83.0534268002, 189.244162688
42.3590371016, -83.0532958691, 189.534166158
42.3588338133, -83.0531661687, 189.650140416
42.3586325166, -83.05303471, 189.515991622
42.3584339189, -83.0528995372, 189.300648776
42.3582315516, -83.0527643756, 188.876518184
42.358024164, -83.0526282818, 188.526949239
42.3578132544, -83.0524894466, 188.204819304
42.3576007927, -83.0523468975, 187.890283071
42.3573870073, -83.0522031338, 187.567506525
42.3571718635, -83.0520619691, 187.011044093
42.3569571574, -83.0519225395, 186.776029265
42.3567408616, -83.05178099, 186.513312513
42.3565223315, -83.0516383985, 186.262605147
42.356303325, -83.0514953259, 186.280722616
42.3560870206, -83.0513465128, 186.383955134
42.3558723743, -83.0512045893, 186.572674052
42.3556576805, -83.0510632173, 186.830599042
42.3554422293, -83.0509214587, 186.912631057
42.3552284722, -83.0507780746, 187.010725922
42.35501526, -83.0506360423, 187.120529917
42.3548073239, -83.0504995463, 187.359931556
42.3546001715, -83.0503637641, 187.4526606
42.3543938779, -83.0502217725, 187.799279838
42.3541852686, -83.0500880746, 187.833740161
42.3539751245, -83.0499545868, 187.902033587
42.3537641395, -83.0498157691, 187.97210619
42.3535525412, -83.0496738935, 187.912918269
42.3533417913, -83.0495309826, 187.869826251
42.353126159, -83.0493867931, 187.686747213
42.3529050188, -83.0492405923, 187.284399846
42.3526828209, -83.0490930553, 187.076497911
42.3524588186, -83.0489459631, 186.744805381
42.3522351284, -83.0487959019, 186.564576632
42.3520103456, -83.0486465474, 186.246448522
42.3517848488, -83.048497281, 186.078289011
42.3515575301, -83.0483469637, 185.885462911
42.3513283477, -83.0481950014, 185.676541561
42.3510985059, -83.0480430321, 185.344775494
42.350878449, -83.0478739163, 185.073135495
42.3506355275, -83.0477240255, 184.941603544
42.3504051024, -83.0475716801, 184.986121034
42.3501733203, -83.0474198546, 185.517519315
42.3499360785, -83.0472670667, 186.153281348
42.3496978917, -83.047109457, 186.53661532
42.3494664282, -83.0469529018, 186.76678785
42.3492356113, -83.0468032124, 186.860528503
42.3490080074, -83.0466537309, 186.714930535
42.3487837404, -83.0465074829, 186.48697151
42.348560343, -83.0463634327, 186.041876957
42.3483393908, -83.0462191426, 185.541506571
42.3481197536, -83.046074443, 184.982805792
42.3478991303, -83.0459269372, 184.60678487
42.3476732996, -83.0457816255, 184.229987339
42.3474547433, -83.0456286843, 183.898772598
42.3472398108, -83.0454848581, 183.97579147
42.3470261229, -83.0453451024, 184.124295506
42.3468145987, -83.0452109481, 184.599777374
42.3466080321, -83.0450768249, 185.073201083
42.3464030078, -83.0449432639, 185.208475939
42.3461989183, -83.0448088066, 185.249892215
42.3459948363, -83.0446871785, 185.443065855
42.345788121, -83.0445783058, 185.470254054
42.3455725154, -83.0444843648, 185.353850259
42.3453499198, -83.0444050243, 184.884529906
42.3451211032, -83.0443333103, 184.503803971
42.3448852784, -83.0442761658, 184.025806494
42.34464368, -83.0442314478, 183.576282492
42.3443947335, -83.0441891761, 182.999886534
42.3441534217, -83.0441432238, 182.344583656
42.3439142542, -83.044099431, 181.639078165
42.3436790948, -83.0440618902, 181.1850842
42.3434471298, -83.0440268295, 181.628486809
42.3432085945, -83.0439819561, 182.076585962
42.3429952171, -83.0438889336, 182.023401169
42.3427734076, -83.0438525887, 181.872570114
42.3425548301, -83.0437991388, 181.697122289
42.3423452037, -83.0437300513, 182.038644617
42.3421396526, -83.0436419083, 183.626617472
42.3419329932, -83.0435456498, 183.796548609
42.3417337392, -83.0434373786, 183.46997688
42.3415358168, -83.0433186807, 184.02686911
42.3413368729, -83.0431814868, 183.88665831
42.3411377544, -83.0430265777, 183.123926848
42.3409384469, -83.0428666132, 181.886545781
42.3407458093, -83.042694825, 180.756342532
42.3405541072, -83.0425084575, 179.98763324
42.3403607042, -83.042313683, 179.09932465
42.3401694112, -83.0421017321, 178.519186239
42.3399878465, -83.0418716317, 178.171125765
42.3397996081, -83.0416301475, 177.774155388
42.3396142685, -83.0413969836, 177.865049424
42.3394375638, -83.0411373887, 177.722134967
42.3392690724, -83.0408923777, 177.509248166
42.3390977592, -83.0406544263, 178.105215146
42.3389232731, -83.0404248991, 178.89334635
42.3387421894, -83.0402035194, 179.252377952
42.3385515146, -83.0399961857, 179.452572897
42.3383544, -83.0398007255, 179.302080273
42.338150318, -83.039616075, 179.359638935
42.3379388687, -83.0394452328, 179.273798592
42.3377222104, -83.0392842504, 178.962298869
42.3374985467, -83.039135678, 178.716438659
42.3372744082, -83.0389983008, 178.498337935
42.3370558134, -83.0388613796, 178.2918118
42.3368403014, -83.0387223036, 178.079406235
42.3366281069, -83.0385797139, 177.746375957
42.3364174489, -83.038441391, 177.561718463
42.3362084989, -83.0383133295, 177.235000033
42.3359920364, -83.038162623, 176.826906229
42.3357719851, -83.0380141837, 176.854466998
42.3355589739, -83.0378585347, 176.948277705
42.3353403958, -83.0376850419, 176.974377094
42.3351149672, -83.0375505579, 176.770400796
42.3348933178, -83.0374122911, 177.259630659
42.334675774, -83.0372704588, 177.605736587
42.3344552844, -83.0371361261, 177.64490428
42.3342370345, -83.0369890692, 177.835349177
42.3340230766, -83.0368453868, 177.763244797
42.3338132089, -83.0367056578, 177.862055414
42.3336090609, -83.0365726221, 177.925280297
42.3334081484, -83.036444264, 177.607308821
42.3332157631, -83.0363193153, 177.513322039
42.3330525698, -83.0362127484, 177.570973738
42.3328988636, -83.036154712, 177.487528669
42.3327473449, -83.0361074495, 177.675903798
42.3325851939, -83.0361001823, 177.912979504
42.332432454, -83.0361308983, 177.872944895
42.3322761162, -83.0361412983, 177.994756395
42.3321260825, -83.036241343, 178.233623414
42.3320141603, -83.0364186351, 178.658236918
42.3319005827, -83.0365739973, 177.882525402
42.3318163497, -83.0367543946, 177.943601468
42.3317455218, -83.0369581457, 178.648340314
42.3316966648, -83.0371568485, 179.702602901
42.3316486866, -83.0373584295, 180.316947702
42.3316111124, -83.0375299409, 181.144909587
42.3315650308, -83.037712819, 181.379907948
42.3315160647, -83.0378934834, 181.592742286
42.3314654197, -83.0380757974, 182.002825893
42.3314134755, -83.0382478649, 182.414689245
42.3313631843, -83.0384157556, 182.94667776
42.331310512, -83.0385689025, 183.317625764
42.3312657281, -83.038704008, 183.821327057
42.3312286104, -83.0388172037, 184.047097908
42.3311960225, -83.0389168914, 184.321943297
42.3311666163, -83.0390118831, 184.718411234
42.3311349984, -83.0391051557, 184.818891957
42.3311031674, -83.0391919186, 184.83729989
42.3310714819, -83.0392741703, 184.895080957
42.3310395208, -83.0393513432, 184.846746053
42.3310105498, -83.0394178614, 184.953213735
42.3309916279, -83.0394630643, 184.92235705
42.330985088, -83.0394849056, 184.92455651
42.3309857152, -83.0394889995, 184.949317578
42.3309872966, -83.0394885542, 185.21650348
42.3309836717, -83.0394948935, 185.281701482
42.3309812023, -83.0395007127, 185.229606332
42.3309788387, -83.0395059572, 185.208579571
42.3309775432, -83.0395083417, 185.197747318
42.3309774495, -83.0395090505, 185.185292364
42.3309766586, -83.0395098723, 185.054578361
42.330976667, -83.0395095019, 185.082878568
42.3309759294, -83.0395088815, 185.091258593
42.3309758517, -83.0395091725, 185.091758062
42.3309755791, -83.0395099348, 185.082976565
42.3309756298, -83.0395094738, 185.056595271
42.330974805, -83.0395088407, 184.882717046
42.3309746652, -83.0395080067, 184.491935046
42.3309777636, -83.0395097555, 184.303692927
42.3309796823, -83.039510492, 184.114346509
42.3309806589, -83.039511196, 183.937974989
42.3309813277, -83.039511861, 183.901622996
42.3309793703, -83.0395132681, 183.863145924
42.3309774105, -83.0395162255, 184.19473987
42.3309739661, -83.0395237487, 184.413806423
42.330965294, -83.0395434333, 184.335660897
42.3309521032, -83.0395773711, 184.29404378
42.3309335682, -83.0396237061, 184.143950532
42.3309153142, -83.0396670235, 184.146817137
42.3308946136, -83.0397114667, 183.891770314
42.3308707637, -83.0397653221, 183.833599947
42.3308448815, -83.0398243176, 184.012836188
42.3308197628, -83.0398849316, 184.003779064
42.3307926282, -83.0399562674, 183.897280023
42.3307622574, -83.0400541943, 184.194158244
42.3307287245, -83.0401774012, 184.277849982
42.3306906928, -83.0403106637, 184.233861277
42.3306509528, -83.0404403169, 184.226361848
42.3306086666, -83.0405566428, 184.34507087
42.3305641191, -83.0406460487, 184.305052884
42.3305327944, -83.0407290984, 184.296167679
42.3305076695, -83.040808784, 184.285465399
42.3304850764, -83.040880688, 184.154257923
42.3304687707, -83.0409449424, 184.183959757
42.3304562425, -83.0409906863, 184.194086045
42.3304547099, -83.041032555, 184.210249584
42.3304709023, -83.0410759219, 184.354329526
42.3304989491, -83.0411048401, 184.347344018
42.3305393325, -83.0411240813, 184.590098722
42.3305794926, -83.0411414285, 184.39392554
42.3306007989, -83.0411200388, 184.261215447
42.3306732905, -83.0411560132, 184.587999526
42.3307248008, -83.0412085031, 184.630300994
42.3307950074, -83.04122726, 184.219632935
42.3308708641, -83.0413099112, 184.338182878
42.3309096091, -83.0413703051, 184.218549539
42.3309347934, -83.0414111648, 184.828750227
42.3309024733, -83.0414718646, 185.721614648
42.3308956287, -83.0414668522, 192.399052945
42.3308936773, -83.0414689299, 196.79356747
42.3308834633, -83.0414270658, 197.800827558
42.3308810349, -83.0414292679, 197.336432372
42.3308890946, -83.0414423685, 196.947132034
42.3308794039, -83.0414338143, 195.878171867
42.3308906276, -83.0414330155, 197.580467528
42.3308889803, -83.0414346533, 197.691470622
42.3308910295, -83.0414249174, 197.908336962
42.330892557, -83.0414322392, 198.134811116
42.3308928678, -83.0414295707, 197.88766048
42.3308962515, -83.0414324304, 198.246638344
42.3308936956, -83.0414294538, 198.030192573
42.3308941342, -83.0414294158, 198.161204489
42.3308941318, -83.0414334862, 198.250283309
42.3308940624, -83.0414309592, 198.085142197
42.3308949867, -83.0414282197, 198.112108136
42.3308948747, -83.0414206293, 198.148972915
42.330894445, -83.0414225383, 198.439464623
42.3308952074, -83.0414152714, 198.666628473
42.330894387, -83.0414139735, 198.75595424
42.3308952459, -83.0414074478, 199.007453152
42.3308963606, -83.0413970294, 199.265704767
42.3308966286, -83.0413879929, 199.892969233
42.3308965392, -83.0413850053, 200.306671529
42.3308955802, -83.0413797791, 200.625471747
42.3308952286, -83.0413754527, 201.379610767
42.3308956208, -83.0413612162, 202.211852014
42.3308958144, -83.0413424597, 203.256632266
42.3308961784, -83.0413588376, 204.661096651
42.3308971569, -83.0413349872, 204.798551225
42.33089714, -83.041315519, 205.653996783
42.3308959653, -83.0413178576, 206.562472519
42.3308943239, -83.0413134971, 206.922755633
42.3308926816, -83.0413072813, 207.413574226
42.3308902306, -83.0413066976, 208.224651784
42.3308879616, -83.0412992195, 209.262292947
42.3308864901, -83.0412968539, 210.462769426
42.3308841917, -83.041289685, 211.315871046
42.3308867751, -83.0412945208, 212.499151488
42.3309043249, -83.0413051367, 213.086358001
42.3309424031, -83.0413259158, 212.560014068
42.3309853411, -83.0413461211, 210.265711735
42.3310375755, -83.0413740604, 208.976731195
42.3310938341, -83.0414036036, 208.371475908
42.331155907, -83.0414434902, 208.241003274
42.331227701, -83.0414810741, 208.352159448
42.3313040367, -83.0415274337, 208.300510458
42.3313760865, -83.0415713794, 207.523027177
42.3314487427, -83.0416143093, 208.295180815
42.3315150294, -83.0416548299, 208.531660039
42.3315802955, -83.0416958438, 208.597496817
42.3316371344, -83.0417329042, 208.4482354
42.3316809547, -83.0417635475, 208.843169901
42.3317039225, -83.0417865963, 208.851684551
42.3317051779, -83.0418090357, 208.398638233
42.3317053938, -83.0417936506, 208.380577046
42.3317028582, -83.0417869962, 208.864098344
42.3316998784, -83.0418006937, 209.316815575
42.3316994248, -83.0418012502, 209.182074129
42.331698322, -83.0418140957, 209.13619065
42.3316974507, -83.0418190516, 209.128753049
42.3316970126, -83.041823183, 209.25320861
42.331696457, -83.0418278084, 209.227648109
42.3316968455, -83.0418306216, 209.333151692
42.3316962262, -83.0418370711, 209.165377762
42.3316953295, -83.0418461195, 209.066715332
42.3316944384, -83.0418443395, 209.137866142
42.3316945151, -83.0418418774, 209.451533227
42.3316938657, -83.0418439378, 209.813118864
42.3316929075, -83.0418473979, 209.982312305
42.331692056, -83.0418491733, 210.032914291
42.3316917146, -83.0418501132, 210.11924603
42.3316912852, -83.0418484322, 210.22526597
42.3316915598, -83.0418474936, 210.459425351
42.331690555, -83.041847173, 210.547728416
42.3316908383, -83.0418408207, 210.788840237
42.3316906266, -83.0418361778, 211.017063993
42.3316907299, -83.0418305867, 211.364279185
42.3316917068, -83.0418276451, 211.675095315
42.3316920067, -83.0418255164, 211.957930937
42.3316921373, -83.0418257297, 212.096092255
42.3316918079, -83.0418243432, 212.129308981
42.3316921981, -83.0418272512, 212.195804669
42.3316927474, -83.0418301197, 212.15816768
42.3317028926, -83.0418295973, 212.297390075
42.3317209343, -83.0418545817, 212.641987906
42.3317423441, -83.0418780391, 212.410176627
42.3317502087, -83.0419315442, 212.266877753
42.3317340704, -83.042004603, 212.163302231
42.3317062894, -83.0420990798, 212.430671247
42.3316630799, -83.0421718161, 212.110316369
42.3316217164, -83.0422533079, 212.134651672
42.3315826548, -83.0423480263, 211.903474797
42.3315428767, -83.042440601, 212.084280631
42.3315034604, -83.0425277405, 211.94403889
42.3314689479, -83.0426004341, 211.858023177
42.331441993, -83.0426619839, 212.042042777
42.3314197253, -83.0427011613, 212.062943136
42.3314066941, -83.0427175914, 212.358221633
42.3314075401, -83.0427222487, 212.821118449
42.3314110415, -83.0427178505, 212.681525945
42.3314135231, -83.0427145963, 212.617661477
42.3314121228, -83.0427133142, 212.462738522
42.3314123041, -83.042717637, 212.579110662
42.3314132719, -83.0427204954, 212.266571695
42.3314159806, -83.0427221849, 212.025889211
42.3314160787, -83.0427236783, 211.806879535
42.3314173016, -83.0427249168, 211.597874365
42.3314179936, -83.0427285646, 211.385663258
42.3314177527, -83.0427306522, 211.056565359
42.3314194608, -83.0427307337, 210.89123038
42.3314207167, -83.0427318437, 210.714764158
42.3314209411, -83.0427328895, 210.652550836
42.3314221093, -83.0427316873, 210.441725603
42.3314244557, -83.0427335225, 210.477669475
42.3314247034, -83.0427350027, 210.078621317
42.3314251823, -83.0427352911, 209.764031646
42.3314244958, -83.0427371011, 209.615938922
42.3314213067, -83.0427465571, 209.582029272
42.3314098286, -83.0427673522, 209.518672852
42.3313890288, -83.0428061526, 209.568711105
42.3313539784, -83.0428532606, 209.575713767
42.3313249035, -83.0429224575, 209.684642577
42.331293558, -83.0429903834, 209.369697822
42.3312658714, -83.0430605194, 209.137210119
42.3312343772, -83.043125621, 208.937539549
42.33121042, -83.0432107284, 209.296952998
42.3311898486, -83.043322164, 208.629822367
42.3311602287, -83.0434245278, 206.455521965
42.3311196645, -83.0434965315, 204.853977493
