time,lat,lon,alt,vel m/s,Hav.Heading,Yaw Rads/sec,Yaw Rate/s2
20151020:102058.58,42.53940717,-83.12043617,196.1,4.388721764,178.9313582,-0.001532315,-0.007661573
20151020:102059.59,42.5393645,-83.12043517,196.2,4.90779576,179.0107316,0.00692664,0.034633198
20151020:102059.59,42.539319,-83.12043383,196.3,5.140324448,178.7569017,-0.022150843,-0.110754216
20151020:102059.59,42.53927083,-83.12043233,196.5,5.487059704,178.6856259,-0.006219983,-0.031099916
20151020:102059.59,42.53921817,-83.1204305,196.6,6.046774776,178.5332494,-0.013297362,-0.066486812
20151020:102059.59,42.5391635,-83.12042767,196.7,6.158923568,177.8157205,-0.062616206,-0.31308103
20151020:102100.0,42.53911033,-83.12042483,196.9,5.87495048,177.7462316,-0.006064052,-0.030320258
20151020:102100.0,42.53905967,-83.12042133,197,5.58428962,177.0858616,-0.057628157,-0.288140787
20151020:102100.0,42.539009,-83.12041733,197.1,5.662485108,176.6710872,-0.036195886,-0.180979431
20151020:102100.0,42.5389535,-83.1204135,197.1,6.408428908,177.0891843,0.036485853,0.182429265
20151020:102100.0,42.53889167,-83.12041033,197.1,7.126592732,177.8366003,0.065224351,0.326121753
20151020:102100.0,42.5388255,-83.12040817,197.1,7.463039108,178.6221798,0.06855474,0.342773701
20151020:102100.0,42.53875967,-83.12040683,197.1,7.246972628,179.1407243,0.04525155,0.226257749
20151020:102100.0,42.53869617,-83.12040583,197.1,6.984606188,179.3351995,0.016971158,0.084855788
20151020:102100.0,42.5386355,-83.12040467,197.2,6.679026452,179.192876,-0.012420065,-0.062100326
20151020:102100.0,42.5385775,-83.12040317,197.2,6.376018936,178.9083181,-0.02483236,-0.124161799
20151020:102101.1,42.538522,-83.1204015,197.2,6.086386964,178.7298994,-0.015569972,-0.077849858
20151020:102101.1,42.53846933,-83.1203995,197.3,5.786466112,178.3973469,-0.029020682,-0.14510341
20151020:102101.1,42.53842,-83.12039733,197.3,5.403205332,178.1435507,-0.022147893,-0.110739466
20151020:102101.1,42.538373,-83.1203955,197.4,5.177364416,178.3566846,0.018599436,0.09299718
20151020:102101.1,42.53832617,-83.12039333,197.4,5.239097696,178.044517,-0.027241758,-0.136208788
20151020:102102.2,42.53828233,-83.12039117,197.5,4.739058128,177.920878,-0.010789535,-0.053947677
20151020:102102.2,42.53824983,-83.1203895,197.5,3.132449516,177.8317299,-0.007779647,-0.038898233
20151020:102102.2,42.53822983,-83.12038817,197.6,1.920419452,177.1948102,-0.055581725,-0.277908625
20151020:102102.2,42.538216,-83.12038683,197.5,1.376652144,175.9164835,-0.111555047,-0.557775235
20151020:102102.2,42.53820383,-83.120386,197.3,1.348357724,177.1231956,0.105305493,0.526527463
20151020:102103.3,42.53819083,-83.12038567,197.1,1.547961996,178.9284609,0.157539119,0.787695593
20151020:102103.3,42.53818117,-83.12038583,197.1,0.954808064,180.6992129,0.154527263,0.772636315
20151020:102103.3,42.538178,-83.12038583,197,0.192402056,180.6992129,0,0
20151020:102103.3,42.53817783,-83.12038667,197,0,254.6415685,6.452687806,32.26343903
20151020:102103.3,42.53817617,-83.1203875,197,0.3086664,200.2244792,-4.748786888,-23.74393444
20151020:102104.4,42.5381735,-83.12038783,197.1,0.281400868,185.203488,-1.310828766,-6.554143829
20151020:102104.4,42.53817067,-83.12038783,197.1,0.387376332,185.203488,0,0
20151020:102104.4,42.53816567,-83.1203875,197.1,0.65334388,177.2158658,-0.697051534,-3.485257672
20151020:102104.4,42.53815833,-83.12038767,197.1,0.919311428,180.9776851,0.328280665,1.641403323
20151020:102104.4,42.53815017,-83.120388,197.1,0.98773248,181.706804,0.06362763,0.31813815
20151020:102105.5,42.538145,-83.12038833,197.2,0.414641864,182.6927242,0.086037767,0.430188834
20151020:102105.5,42.5381425,-83.12038883,197.2,0.226869804,188.3830838,0.496577555,2.482887776
20151020:102105.5,42.5381415,-83.1203895,197.3,0,206.2743735,1.561309559,7.806547795
20151020:102105.5,42.53814117,-83.12039,197.3,0,228.1481747,1.90884926,9.544246299
20151020:102105.5,42.53814083,-83.12039033,197.2,0,215.5706846,-1.097593074,-5.48796537
20151020:102107.7,42.5381405,-83.12039067,197,0,217.2041523,0.142546951,0.712734755
20151020:102107.7,42.53814067,-83.12039117,196.9,0,294.7703829,6.768930563,33.84465281
20151020:102107.7,42.53814067,-83.12039167,196.8,0,270,-2.161623696,-10.80811848
20151020:102107.7,42.53814067,-83.12039217,196.7,0,270,0,0
20151020:102107.7,42.53814067,-83.12039267,196.6,0,270,0,0
20151020:102108.8,42.53814083,-83.120393,196.5,0,303.3457863,2.909968811,14.54984406
20151020:102108.8,42.53814083,-83.12039333,196.3,0,270,-2.909968811,-14.54984406
20151020:102108.8,42.53814083,-83.12039367,196.2,0,270,0,0
20151020:102108.8,42.53814067,-83.12039433,196.2,0,251.7882317,-1.589276594,-7.946382968
20151020:102108.8,42.53814067,-83.120395,196.1,0,270,1.589276594,7.946382968
20151020:102109.9,42.53814067,-83.1203955,196.1,0,270,0,0
20151020:102109.9,42.53814033,-83.120396,196,0,227.2968416,-3.726553579,-18.6327679
20151020:102109.9,42.53813833,-83.120396,196,0.372457456,227.2968416,0,0
20151020:102109.9,42.53813283,-83.12039583,196.1,0.766007116,178.6953332,-4.241281715,-21.20640858
20151020:102109.9,42.53812083,-83.12039533,196.1,1.608666388,178.2415058,-0.039603908,-0.19801954
20151020:102110.10,42.53810217,-83.120395,196.2,2.323229104,179.2534371,0.088307665,0.441538324
20151020:102110.10,42.53808633,-83.12039467,196.2,1.626671928,179.1205453,-0.011596996,-0.057984979
20151020:102110.10,42.53807517,-83.1203945,196.1,1.120459032,179.3569343,0.020628829,0.103144147
20151020:102110.10,42.53806767,-83.120395,196.1,0.6687772,182.8122163,0.301530242,1.507651211
20151020:102110.10,42.53805983,-83.120395,196.2,0.934744748,182.8122163,0,0
20151020:102110.10,42.53805033,-83.1203945,196.2,1.153897892,177.7791569,-0.439217295,-2.196086474
20151020:102110.10,42.53803867,-83.12039417,196.1,1.369964372,178.8053475,0.089552026,0.44776013
20151020:102110.10,42.53802167,-83.12039417,196.2,2.066521548,178.8053475,0,0
20151020:102110.10,42.53800067,-83.12039417,196.3,2.458527876,178.8053475,0,0
20151020:102110.10,42.53797917,-83.12039383,196.3,2.397823484,179.3324092,0.045994808,0.229974038
20151020:102111.11,42.53795867,-83.1203935,196.3,2.29699246,179.3204375,-0.001044725,-0.005223627
20151020:102111.11,42.537937,-83.12039317,196.4,2.497111176,179.3571248,0.003201572,0.01600786
20151020:102111.11,42.53791067,-83.12039217,196.4,3.101582876,178.3970284,-0.083784221,-0.418921107
20151020:102111.11,42.537877,-83.12039083,196.5,4.007004316,178.3203163,-0.006694389,-0.033471946
20151020:102111.11,42.53783283,-83.12038867,196.5,5.326553176,177.9363831,-0.033504493,-0.167522466
20151020:102112.12,42.5377765,-83.12038667,196.6,6.653304252,178.5014123,0.049308101,0.246540507
20151020:102112.12,42.53771117,-83.12038517,196.7,7.510367956,179.0307661,0.046194833,0.230974164
20151020:102112.12,42.537645,-83.120384,196.7,7.286070372,179.2535649,0.019442864,0.097214321
20151020:102112.12,42.53758167,-83.12038333,196.8,6.923387352,179.553369,0.026162843,0.130814213
20151020:102112.12,42.53752167,-83.12038217,196.8,6.570993212,179.1838498,-0.032246636,-0.161233182
20151020:102113.13,42.5374645,-83.12038067,196.9,6.256153484,178.8924532,-0.025429152,-0.127145762
20151020:102113.13,42.53741,-83.12037883,196.9,5.98812816,178.5749659,-0.027705994,-0.138529968
20151020:102113.13,42.5373585,-83.120377,196.9,5.644479568,178.5001822,-0.00652611,-0.032630552
20151020:102113.13,42.53731117,-83.1203755,196.9,5.12129002,178.6622652,0.014144413,0.070722064
20151020:102113.13,42.53726667,-83.120374,196.9,4.887732444,178.5772242,-0.007421227,-0.037106135
20151020:102114.14,42.53722383,-83.12037217,197,4.724139252,178.1971771,-0.033165368,-0.165826838
20151020:102114.14,42.53718283,-83.12037017,197,4.49109612,177.9414837,-0.022313454,-0.111567271
20151020:102114.14,42.53714967,-83.12036883,197,3.316106024,178.2944781,0.030804572,0.154022861
20151020:102114.14,42.537125,-83.1203675,197,2.490937848,177.7251661,-0.049681849,-0.248409246
20151020:102114.14,42.5371035,-83.120366,197,2.310368004,177.0571624,-0.05829432,-0.291471602
20151020:102115.15,42.53708283,-83.12036483,197,2.25583694,177.6116964,0.048392224,0.241961118
20151020:102115.15,42.53706367,-83.12036417,197,2.074238208,178.5460445,0.081537256,0.407686278
20151020:102115.15,42.5370505,-83.12036317,197.1,1.220261168,176.7977318,-0.152569065,-0.762845323
20151020:102115.15,42.53704383,-83.12036233,197,0.5658884,174.6983926,-0.183201908,-0.916009539
20151020:102115.15,42.537043,-83.1203615,196.9,0,143.6157116,-2.712475621,-13.56237811
20151020:102116.16,42.53704367,-83.12036033,196.7,0,52.14675255,-7.982172491,-39.91086246
20151020:102116.16,42.5370445,-83.12035983,196.5,0,23.93546549,-2.461899227,-12.30949614
20151020:102116.16,42.53704483,-83.1203595,196.3,0,36.38428696,1.086364614,5.431823068
20151020:102116.16,42.53704533,-83.12035983,196.2,0,334.0656671,25.97760103,129.8880051
20151020:102116.16,42.53704567,-83.12036,196.1,0,339.7751835,0.498249302,2.49124651
20151020:102117.17,42.53704617,-83.12036033,196,0,334.0656677,-0.498249251,-2.491246253
20151020:102117.17,42.53704567,-83.1203605,195.9,0,194.0645903,-12.21739878,-61.08699391
20151020:102117.17,42.537042,-83.12036017,195.9,0.494895128,176.209385,-1.558160603,-7.790803017
20151020:102117.17,42.5370355,-83.12035967,195.8,0.809734856,176.7559441,0.047696275,0.238481374
20151020:102117.17,42.53702633,-83.120359,195.8,1.079303512,176.9183551,0.014173038,0.070865189
20151020:102118.18,42.53701317,-83.12035817,195.7,1.622556376,177.3392375,0.036728915,0.183644573
20151020:102118.18,42.53699283,-83.12035667,195.8,2.488880072,176.8896461,-0.039234253,-0.196171265
20151020:102118.18,42.536967,-83.12035533,195.7,3.03264738,177.8109001,0.080394576,0.401972881
20151020:102118.18,42.53694233,-83.1203545,195.7,2.599999976,178.5799071,0.067108524,0.335542622
20151020:102118.18,42.536925,-83.12035417,195.8,1.62307082,179.1961338,0.053775924,0.26887962
20151020:102119.19,42.53691333,-83.120354,195.8,1.157499,179.3850238,0.016483759,0.082418797
20151020:102119.19,42.536903,-83.120354,195.9,1.141551236,179.3850238,0,0
20151020:102119.19,42.5368915,-83.12035367,195.9,1.344756616,178.7887089,-0.052038286,-0.26019143
20151020:102119.19,42.53688133,-83.12035317,196,1.057696864,177.925295,-0.075347084,-0.376735418
20151020:102119.19,42.53687683,-83.120353,196,0.273169764,178.4055111,0.041906762,0.209533808
20151020:102120.20,42.53687617,-83.12035267,196.1,0,159.7751343,-1.625807075,-8.129035375
20151020:102120.20,42.536876,-83.12035217,196.1,0,114.7699419,-3.927443942,-19.63721971
20151020:102120.20,42.5368755,-83.12035183,196.1,0,153.3867121,3.369948929,16.84974465
20151020:102120.20,42.53687517,-83.1203515,196.1,0,143.6156367,-0.852687181,-4.263435903
20151020:102120.20,42.53687483,-83.120351,196.1,0,132.7025795,-0.952343903,-4.761719514
20151020:102121.21,42.5368745,-83.1203505,196.1,0,131.8512477,-0.074292716,-0.371463579
20151020:102121.21,42.53687433,-83.12035033,196.1,0,143.6156364,1.026636586,5.133182932
20151020:102121.21,42.536874,-83.12035,196.1,0,143.6156384,1.83E-07,9.13E-07
20151020:102121.21,42.53687367,-83.12034983,196.2,0,159.2139647,1.361210751,6.806053754
20151020:102121.21,42.53687367,-83.12034983,196.2,0,159.2139647,0,0
20151020:102122.22,42.5368735,-83.12034967,196.2,0,145.258741,-1.217823001,-6.089115003
20151020:102122.22,42.53687333,-83.12034967,196.2,0,145.258741,0,0
20151020:102122.22,42.53687317,-83.12034967,196.1,0,145.258741,0,0
20151020:102122.22,42.536873,-83.12034967,196.1,0,145.258741,0,0
20151020:102122.22,42.53687317,-83.12035,196,0,304.9587015,13.93645063,69.68225315
20151020:102123.23,42.53687317,-83.12035033,196,0,270,-3.050722219,-15.25361109
20151020:102123.23,42.53687267,-83.1203505,196,0,194.0646277,-6.626611324,-33.13305662
20151020:102123.23,42.53687,-83.1203505,196.1,0.41412742,194.0646277,0,0
20151020:102123.23,42.5368635,-83.12035,196.1,0.874040356,176.7559352,-1.510468372,-7.55234186
20151020:102123.23,42.53684767,-83.120349,196.2,2.146260368,177.3349636,0.050529763,0.252648817
20151020:102124.24,42.53682233,-83.12034733,196.2,3.107756203,177.2198615,-0.010044553,-0.050222764
20151020:102124.24,42.53679183,-83.1203455,196.3,3.52908584,177.4685675,0.021703695,0.108518477
20151020:102124.24,42.53675467,-83.120344,196.3,4.397981756,178.2963295,0.07223586,0.361179298
20151020:102124.24,42.53671283,-83.12034333,196.3,4.757063668,179.3239772,0.089679179,0.448395897
20151020:102124.24,42.53667083,-83.120343,196.3,4.608903796,179.6682901,0.030046967,0.150234837
20151020:102125.25,42.5366295,-83.1203425,196.4,4.536367192,179.4892692,-0.015622519,-0.078112594
20151020:102125.25,42.53658283,-83.12034083,196.4,5.422754204,178.489651,-0.087233149,-0.436165745
20151020:102125.25,42.536534,-83.12033867,196.5,5.40937866,178.133135,-0.031111883,-0.155559415
20151020:102125.25,42.53648633,-83.1203365,196.5,5.2859121,178.0788923,-0.004733576,-0.023667882
20151020:102125.25,42.5364405,-83.1203345,196.5,5.038464536,178.1582496,0.006925235,0.034626177
20151020:102126.26,42.5363965,-83.12033333,196.5,4.8486347,178.8775211,0.062768281,0.313841403
20151020:102126.26,42.53635433,-83.12033233,196.5,4.662405972,178.9989563,0.010597215,0.052986074
20151020:102126.26,42.53631333,-83.12033117,196.4,4.521448316,178.8057029,-0.016864533,-0.084322665
20151020:102126.26,42.53627333,-83.12033033,196.4,4.385120656,179.1134851,0.026859058,0.134295291
20151020:102126.26,42.5362345,-83.12032967,196.4,4.2570241,179.2824445,0.014744487,0.073722437
20151020:102127.27,42.536198,-83.120329,196.5,3.938583264,179.2250791,-0.005006076,-0.025030379
20151020:102127.27,42.5361685,-83.12032833,196.5,3.034705156,179.0412301,-0.016043847,-0.080219235
20151020:102127.27,42.5361445,-83.12032783,196.5,2.51048672,179.120518,0.00691917,0.034595852
20151020:102127.27,42.53612367,-83.120327,196.6,2.213138088,178.3182303,-0.070012806,-0.350064032
20151020:102127.27,42.53610367,-83.1203265,196.6,2.196161436,178.9446574,0.054666074,0.273330369
20151020:102128.28,42.53608383,-83.12032583,196.8,2.196161436,178.5745688,-0.032296319,-0.161481594
20151020:102128.28,42.536064,-83.12032517,196.8,2.202849208,178.5951271,0.001794047,0.008970234
20151020:102128.28,42.536044,-83.12032483,196.8,2.20182032,179.2823227,0.059969131,0.299845653
20151020:102128.28,42.53602433,-83.1203245,196.9,2.210565868,179.2917434,0.000822115,0.004110573
20151020:102128.28,42.53600433,-83.12032433,196.9,2.226513632,179.6411471,0.030491219,0.152456093
20151020:102129.29,42.5359845,-83.12032417,196.8,2.2121092,179.6593601,0.001589384,0.007946921
20151020:102129.29,42.53596583,-83.12032417,196.8,1.964147192,179.6593601,0,0
20151020:102129.29,42.53594933,-83.120324,196.8,1.785635124,179.565029,-0.008231939,-0.041159695
20151020:102129.29,42.53593267,-83.12032383,196.8,1.896240584,179.5692061,0.000364526,0.001822628
20151020:102129.29,42.53591533,-83.12032367,196.7,1.966719412,179.6104456,0.003598823,0.017994115
20151020:102130.30,42.53589717,-83.12032333,196.7,2.033082688,179.2096134,-0.034979207,-0.174896034
20151020:102130.30,42.5358785,-83.12032283,196.7,2.074752652,178.8694924,-0.029681158,-0.148405789
20151020:102130.30,42.53586133,-83.1203225,196.8,1.866917276,179.1886301,0.027850016,0.139250078
20151020:102130.30,42.53585233,-83.1203225,196.8,0.657459432,179.1886301,0,0
20151020:102130.30,42.53585067,-83.1203225,196.8,0,179.1886301,0,0
20151020:102131.31,42.53585067,-83.12032217,196.9,0,90,-7.783176252,-38.91588126
20151020:102131.31,42.53585083,-83.12032233,196.9,0,323.615189,20.38677115,101.9338558
20151020:102131.31,42.53585083,-83.12032267,196.9,0,270,-4.678807885,-23.39403942
20151020:102131.31,42.53585083,-83.120323,196.8,0,270,0,0
20151020:102131.31,42.535851,-83.12032317,196.8,0,323.6151885,4.678807841,23.3940392
20151020:102132.32,42.53585133,-83.12032367,196.8,0,311.8507811,-1.026638216,-5.13319108
20151020:102132.32,42.5358515,-83.12032417,196.8,0,294.7695843,-1.490615622,-7.45307811
20151020:102132.32,42.53585217,-83.1203245,196.8,0,340.0527323,3.951700145,19.75850072
20151020:102132.32,42.5358525,-83.12032483,196.7,0,323.61519,-1.434446179,-7.172230894
20151020:102132.32,42.53585283,-83.12032517,196.7,0,322.7948368,-0.071589318,-0.357946588
20151020:102133.33,42.53585333,-83.1203255,196.8,0,334.0652361,0.983527882,4.91763941
20151020:102133.33,42.53585367,-83.12032583,196.8,0,324.4283234,-0.840979286,-4.204896428
20151020:102133.33,42.535854,-83.12032617,196.9,0,322.7948371,-0.142548574,-0.712742872
20151020:102133.33,42.53585417,-83.12032683,196.9,0,289.2676482,-2.925799171,-14.62899586
20151020:102133.33,42.53585433,-83.12032733,197,0,293.4742682,0.367096847,1.835484235
20151020:102134.34,42.5358545,-83.12032783,197.1,0,294.7695849,0.11303771,0.565188548
20151020:102134.34,42.53585467,-83.12032833,197.1,0,294.7695844,-4.89E-08,-2.44E-07
20151020:102134.34,42.53585483,-83.12032867,197.1,0,302.5641238,0.680201886,3.401009431
20151020:102134.34,42.53585467,-83.12032883,197.1,0,216.3848093,-7.520563928,-37.60281964
20151020:102134.34,42.53585483,-83.12032867,197.2,0,36.38480926,-15.70796327,-78.53981637
20151020:102135.35,42.53585483,-83.12032833,197.2,0,90,4.678808038,23.39404019
20151020:102135.35,42.53585467,-83.12032817,197.2,0,143.6151882,4.67880782,23.3940391
20151020:102135.35,42.53585483,-83.12032783,197.3,0,57.43587615,-7.520563715,-37.60281858
20151020:102135.35,42.535855,-83.12032783,197.3,0,57.43587615,0,0
20151020:102135.35,42.5358555,-83.12032783,197.3,0,57.43587615,0,0
20151020:102136.36,42.53585567,-83.120328,197.3,0,323.6151905,23.22852718,116.1426359
20151020:102136.36,42.53585567,-83.120328,197.3,0,323.6151905,0,0
20151020:102136.36,42.53585567,-83.120328,197.3,0,323.6151905,0,0
20151020:102136.36,42.5358555,-83.12032767,197.3,0,124.9582641,-17.33608724,-86.68043622
20151020:102136.36,42.53585517,-83.12032717,197.4,0,131.8507826,0.60148571,3.007428552
20151020:102137.37,42.535855,-83.1203265,197.4,0,109.0008354,-1.994034061,-9.970170307
20151020:102137.37,42.535855,-83.12032567,197.4,0,90,-1.658135692,-8.29067846
20151020:102137.37,42.535855,-83.120325,197.4,0,90,0,0
20151020:102137.37,42.53585517,-83.12032433,197.4,0,70.99916455,-1.658135696,-8.290678481
20151020:102137.37,42.53585517,-83.12032367,197.4,0,90,1.658135696,8.290678481
20151020:102138.38,42.53585533,-83.120323,197.5,0,72.04309224,-1.56703582,-7.835179099
20151020:102138.38,42.53585533,-83.12032267,197.5,0,90,1.56703582,7.835179099
20151020:102138.38,42.53585517,-83.12032233,197.5,0,122.564124,2.841755908,14.20877954
20151020:102138.38,42.535855,-83.120322,197.5,0,124.958264,0.208928129,1.044640647
20151020:102138.38,42.53585483,-83.12032167,197.5,0,124.9582648,6.82E-08,3.41E-07
20151020:102139.39,42.535853,-83.12032133,197.6,0.266996436,172.2045579,4.123016873,20.61508436
