nice_timestamp	timestamp	lat	lon	speed(m/s)	angle	alt
1	81280	42.5349938333	-83.1203021667	4.268856312	179.14	197.3
1	81281	42.5349456667	-83.1203011667	5.819904972	179.17	197.4
1	81282	42.5348866667	-83.1203001667	6.845191864	179.23	197.3
1	81283	42.5348181667	-83.1202986667	7.898773176	179.01	197.3
1	81284	42.5347411667	-83.1202966667	8.82528682	179.03	197.3
1	81285	42.5346565	-83.1202946667	9.652512772	178.98	197.3
1	81286	42.5345651667	-83.1202923333	10.372734372	178.87	197.3
1	81287	42.5344676667	-83.1202891667	11.042026016	178.56	197.4
1	81288	42.5343643333	-83.1202851667	11.676849912	178.19	197.4
1	81289	42.5342561667	-83.1202811667	12.185635028	178.48	197.4
1	81290	42.5341445	-83.1202781667	12.498931424	178.91	197.4
1	81291	42.5340318333	-83.1202761667	12.526196956	179.31	197.4
1	81292	42.5339181667	-83.1202728333	12.631143532	178.54	197.4
1	81293	42.5338025	-83.1202701667	12.935179936	179.17	197.4
1	81294	42.533684	-83.1202678333	13.265452984	179.15	197.4
1	81295	42.5335625	-83.1202638333	13.59932714	178.29	197.3
1	81296	42.5334386667	-83.120256	13.833913604	177.06	197.2
1	81297	42.5333128333	-83.1202403333	14.124574464	174.03	197.2
1	81298	42.5331853333	-83.1202203333	14.33755428	173.23	197.1
1	81299	42.5330561667	-83.120203	14.468223056	175.00	197.0
1	81300	42.5329275	-83.1201918333	14.266561008	177.17	197.0
1	81301	42.5328058333	-83.120186	13.228413016	178.51	197.0
1	81302	42.532695	-83.1201833333	11.947447456	179.13	197.0
1	81303	42.5325973333	-83.1201786667	10.38405214	177.52	197.0
1	81304	42.5325163333	-83.1201675	8.46003158	172.49	197.0
1	81305	42.5324543333	-83.1201446667	6.616264284	160.67	196.9
1	81306	42.5324106667	-83.1201055	5.638820684	139.79	196.9
1	81307	42.532384	-83.1200511667	5.37851202	116.88	196.9
1	81308	42.532376	-83.1199896667	5.151127772	93.56	197.0
1	81309	42.5323866667	-83.11993	5.10328448	70.26	197.0
1	81310	42.5324138333	-83.1198801667	5.181994412	47.69	196.9
1	81311	42.532454	-83.119842	5.602809604	31.08	197.0
1	81312	42.5325058333	-83.1198198333	6.310684548	12.60	197.0
1	81313	42.5325666667	-83.1198095	7.06846056	5.34	197.0
1	81314	42.5326343333	-83.119807	7.77067662	0.34	197.0
1	81315	42.5327085	-83.119809	8.463118244	358.05	197.0
1	81316	42.5327881667	-83.119813	9.062959948	357.90	197.0
1	81317	42.5328738333	-83.1198158333	9.745112692	359.00	197.0
1	81318	42.5329665	-83.119817	10.568737536	359.34	197.0
1	81319	42.5330668333	-83.1198183333	11.414997916	359.33	196.9
1	81320	42.5331708333	-83.119821	11.622833292	358.81	196.9
1	81321	42.5332735	-83.1198236667	11.336802428	358.55	196.9
1	81322	42.5333703333	-83.119827	10.535298676	358.32	196.8
1	81323	42.5334558333	-83.1198301667	9.054728844	358.35	196.7
1	81324	42.5335268333	-83.1198326667	7.370953632	358.56	196.6
1	81325	42.533583	-83.119834	5.7360506	359.07	196.5
1	81326	42.5336245	-83.1198341667	4.146933084	0.60	196.5
1	81327	42.5336516667	-83.1198335	2.535180032	1.52	196.5
1	81328	42.5336658333	-83.1198328333	1.15235456	1.83	196.5
1	81329	42.5336715	-83.1198331667	0.408468536	1.43	196.5
1	81330	42.5336728333	-83.1198338333	0.008231104	None	196.6
1	81331	42.533673	-83.1198345	0.007202216	None	196.6
1	81332	42.5336731667	-83.119835	0.003601108	None	196.6
1	81333	42.5336733333	-83.1198353333	0.006173328	None	196.6
1	81334	42.533675	-83.1198353333	0.243846456	2.67	196.6
1	81335	42.5336753333	-83.1198351667	0.012346656	None	196.6
1	81336	42.533675	-83.1198348333	0.005658884	None	196.6
1	81337	42.5336746667	-83.1198346667	0.003086664	None	196.6
1	81338	42.5336741667	-83.1198346667	0.009259992	None	196.6
1	81339	42.5336736667	-83.1198348333	0.003601108	None	196.6
1	81340	42.5336731667	-83.119835	0.009774436	None	196.6
1	81341	42.5336726667	-83.1198351667	0.013375544	None	196.6
1	81342	42.5336725	-83.1198355	0.003086664	None	196.6
1	81343	42.5336721667	-83.1198358333	0.002057776	None	196.6
1	81344	42.5336721667	-83.1198361667	0.0128611	None	196.6
1	81345	42.533672	-83.1198361667	0.019034428	None	196.6
1	81346	42.5336725	-83.119836	0.035496636	None	196.6
1	81347	42.5336731667	-83.1198356667	0.06173328	None	196.7
1	81348	42.5336736667	-83.1198355	0.0128611	None	196.7
1	81349	42.5336738333	-83.1198355	0.020063316	None	196.7
1	81350	42.533674	-83.1198356667	0.016976652	None	196.7
1	81351	42.5336741667	-83.119836	0.010803324	None	196.7
1	81352	42.5336745	-83.1198363333	0.004629996	None	196.7
1	81353	42.5336745	-83.1198361667	0.001543332	None	196.7
1	81354	42.5336745	-83.1198361667	0.00257222	None	196.7
1	81355	42.5336751667	-83.119836	0.09774436	None	196.7
1	81356	42.5336756667	-83.1198358333	0.013889988	None	196.7
1	81357	42.5336761667	-83.1198355	0.050415512	None	196.8
1	81358	42.5336766667	-83.1198353333	0.006687772	None	196.9
1	81359	42.5336771667	-83.1198348333	0.011832212	None	197.1
1	81360	42.5336793333	-83.1198345	0.294261968	3.18	197.2
1	81361	42.5336875	-83.1198338333	1.160585664	1.86	197.2
1	81362	42.5337066667	-83.119832	2.568104448	3.81	197.3
1	81363	42.5337373333	-83.1198256667	3.805342268	9.88	197.3
1	81364	42.5337748333	-83.1198055	4.798733632	24.71	197.3
1	81365	42.5338096667	-83.1197628333	5.520498564	48.07	197.4
1	81366	42.5338308333	-83.1196981667	6.0833003	72.66	197.4
1	81367	42.5338365	-83.1196185	6.863711848	88.72	197.5
1	81368	42.533834	-83.1195271667	7.790739936	93.28	197.6
1	81369	42.533829	-83.1194248333	8.659635852	93.75	197.6
1	81370	42.5338246667	-83.1193158333	9.081479932	92.92	197.5
1	81371	42.5338218333	-83.1192058333	9.008428884	91.39	197.4
1	81372	42.5338215	-83.1190976667	8.774356864	89.57	197.3
1	81373	42.533823	-83.1189928333	8.499643768	88.51	197.2
1	81374	42.5338253333	-83.1188973333	7.529916828	87.75	197.1
1	81375	42.5338273333	-83.1188143333	6.516462148	88.07	197.1
1	81376	42.5338281667	-83.1187433333	5.53284522	89.24	197.0
1	81377	42.5338273333	-83.118684	4.564147168	91.81	197.0
1	81378	42.5338258333	-83.1186356667	3.713771236	92.61	196.9
1	81379	42.5338243333	-83.1186011667	2.4821923	93.46	196.8
1	81380	42.533823	-83.1185778333	1.680688548	93.95	196.7
1	81381	42.5338221667	-83.1185653333	0.76137712	94.21	196.6
1	81382	42.5338213333	-83.1185551667	0.867867028	94.92	196.6
1	81383	42.53382	-83.1185418333	1.179620092	97.08	196.5
1	81384	42.5338175	-83.1185256667	1.446102084	101.76	196.4
1	81385	42.5338146667	-83.118512	1.091650168	104.63	196.3
1	81386	42.5338135	-83.1185048333	0.397150768	104.59	196.1
1	81387	42.5338135	-83.1185036667	0.011832212	None	196.1
1	81388	42.5338138333	-83.1185038333	0.006173328	None	196.1
1	81389	42.5338143333	-83.1185041667	0.012346656	None	196.1
1	81390	42.533815	-83.1185041667	0.013375544	None	196.0
1	81391	42.5338156667	-83.1185046667	0.014404432	None	196.0
1	81392	42.5338161667	-83.1185048333	0.004115552	None	196.0
1	81393	42.5338163333	-83.1185051667	0.009774436	None	196.0
1	81394	42.5338163333	-83.1185055	0.024178868	None	195.9
1	81395	42.5338163333	-83.118506	0.013889988	None	195.9
1	81396	42.5338165	-83.1185065	0.013889988	None	195.8
1	81397	42.5338165	-83.1185068333	0.00514444	None	195.8
1	81398	42.5338166667	-83.1185068333	0.033953304	None	195.7
1	81399	42.533817	-83.1185065	0.048357736	None	195.6
1	81400	42.5338168333	-83.118505	0.17491096	105.40	195.5
1	81401	42.533816	-83.1185013333	0.333359712	107.64	195.5
1	81402	42.5338141667	-83.1184946667	0.670320532	109.05	195.5
1	81403	42.5338098333	-83.1184805	1.45587652	111.81	195.5
1	81404	42.5338	-83.1184543333	2.766165388	117.32	195.5
1	81405	42.5337785	-83.1184203333	4.072338704	133.64	195.5
1	81406	42.5337436667	-83.1183861667	5.119232244	147.26	195.4
1	81407	42.5336968333	-83.1183611667	5.879066032	162.07	195.3
1	81408	42.5336395	-83.1183476667	6.75722194	173.10	195.2
1	81409	42.5335871667	-83.11834	5.430470864	174.50	195.2
1	81410	42.5335456667	-83.1183333333	4.29817962	173.33	195.3
1	81411	42.5335133333	-83.1183288333	3.29501382	174.80	195.3
1	81412	42.5334858333	-83.118325	2.926671916	174.53	195.4
1	81413	42.533463	-83.1183216667	2.39730904	174.39	195.5
1	81414	42.5334425	-83.1183185	2.229600296	174.36	195.5
1	81415	42.5334231667	-83.1183155	2.115393728	174.32	195.6
1	81416	42.533405	-83.1183126667	2.006846044	174.17	195.6
1	81417	42.5333816667	-83.1183091667	2.8551642	174.42	195.7
1	81418	42.5333531667	-83.1183051667	3.318678244	174.48	195.8
1	81419	42.5333255	-83.1183013333	3.021844056	174.26	195.8
1	81420	42.5332915	-83.1182971667	4.1798575	174.66	195.9
1	81421	42.5332418333	-83.1182918333	6.174356888	175.37	196.0
1	81422	42.5331803333	-83.1182861667	7.2150771	175.78	196.1
1	81423	42.5331231667	-83.1182786667	6.036485896	173.71	196.2
1	81424	42.5330773333	-83.1182705	4.7328848	171.39	196.4
1	81425	42.5330391667	-83.1182618333	4.093430908	169.77	196.6
1	81426	42.5330048333	-83.1182528333	3.79916894	168.33	196.7
1	81427	42.5329705	-83.1182426667	3.95864658	167.03	196.8
1	81428	42.5329318333	-83.1182298333	4.62227934	165.68	197.0
1	81429	42.5328928333	-83.118214	4.482350572	162.15	197.1
1	81430	42.532857	-83.1181961667	4.159794184	158.84	197.1
1	81431	42.5328245	-83.1181768333	3.825405584	155.52	197.2
1	81432	42.5327951667	-83.1181571667	3.540403608	153.00	197.3
1	81433	42.5327685	-83.1181378333	3.250257192	150.87	197.3
1	81434	42.5327448333	-83.1181191667	2.974000764	149.36	197.3
1	81435	42.5327246667	-83.118102	2.540324472	147.51	197.4
1	81436	42.53271	-83.1180888333	1.674000776	146.37	197.5
1	81437	42.532699	-83.1180786667	1.399802124	145.93	197.5
1	81438	42.5326886667	-83.118069	1.421923216	145.25	197.6
1	81439	42.5326781667	-83.1180591667	1.4404432	146.14	197.6
1	81440	42.5326665	-83.1180476667	1.644163024	143.53	197.7
1	81441	42.5326518333	-83.118032	2.262010268	141.50	197.7
1	81442	42.5326313333	-83.1180095	3.221448328	140.25	197.6
1	81443	42.5326086667	-83.1179821667	3.459121456	137.31	197.6
1	81444	42.5325873333	-83.1179543333	3.222477216	134.86	197.6
1	81445	42.5325681667	-83.1179271667	3.003838516	133.02	197.5
1	81446	42.5325506667	-83.1179011667	2.797032028	132.05	197.5
1	81447	42.532535	-83.117877	2.53620892	130.62	197.5
1	81448	42.5325213333	-83.1178546667	2.306766896	129.90	197.5
1	81449	42.5325083333	-83.1178336667	2.210565868	130.43	197.5
1	81450	42.5324935	-83.117809	2.776454268	128.83	197.4
1	81451	42.5324741667	-83.117777	3.63197464	128.60	197.4
1	81452	42.5324511667	-83.1177363333	4.445310604	127.12	197.4
1	81453	42.5324256667	-83.1176901667	4.829085828	126.21	197.4
1	81454	42.5323993333	-83.1176441667	4.773011432	128.26	197.4
1	81455	42.5323716667	-83.1175961667	5.120775576	127.99	197.4
1	81456	42.5323436667	-83.117548	4.980332364	128.18	197.4
1	81457	42.5323166667	-83.1175013333	4.780728092	128.07	197.4
1	81458	42.5322906667	-83.1174566667	4.592441588	128.20	197.4
1	81459	42.532265	-83.1174136667	4.50910166	129.24	197.4
1	81460	42.5322356667	-83.117367	5.274079888	130.66	197.5
1	81461	42.532204	-83.117317	5.438187524	130.57	197.5
1	81462	42.5321698333	-83.117263	6.006648144	130.61	197.5
1	81463	42.5321341667	-83.1172085	5.913019336	131.99	197.5
1	81464	42.5320986667	-83.1171565	5.706212848	133.36	197.5
1	81465	42.5320638333	-83.1171075	5.479857488	134.18	197.5
1	81466	42.53203	-83.117061	5.247843244	134.63	197.5
1	81467	42.531997	-83.1170173333	5.053897856	136.05	197.5
1	81468	42.5319646667	-83.1169763333	4.862524688	137.16	197.4
1	81469	42.5319308333	-83.1169351667	5.114602248	138.32	197.4
1	81470	42.5318925	-83.1168913333	5.801899432	140.35	197.3
1	81471	42.5318466667	-83.1168421667	6.869370732	141.90	197.3
1	81472	42.5317958333	-83.1167901667	7.214048212	143.28	197.2
1	81473	42.5317451667	-83.1167405	6.90383848	144.37	197.2
1	81474	42.5316958333	-83.1166945	6.5848832	145.70	197.2
1	81475	42.5316478333	-83.1166515	6.321487872	146.85	197.3
1	81476	42.5316015	-83.1166116667	6.03957256	147.85	197.3
1	81477	42.5315633333	-83.11658	4.481836128	148.71	197.3
1	81478	42.531534	-83.1165563333	3.49050254	149.55	197.3
1	81479	42.5315148333	-83.1165413333	1.99861494	150.09	197.4
1	81480	42.5315035	-83.1165326667	1.158527888	150.13	197.4
1	81481	42.5314948333	-83.1165261667	1.043806876	150.30	197.3
1	81482	42.5314855	-83.1165198333	1.223347832	150.59	197.3
1	81483	42.5314745	-83.116512	1.477483168	151.06	197.3
1	81484	42.5314623333	-83.1165031667	1.58705974	151.81	197.3
1	81485	42.5314486667	-83.1164931667	1.800039556	151.62	197.3
1	81486	42.531434	-83.1164828333	1.881321708	152.31	197.3
1	81487	42.531418	-83.1164725	2.017649368	154.71	197.3
1	81488	42.5314005	-83.1164618333	2.167352572	155.97	197.4
1	81489	42.5313793333	-83.11645	2.697229892	157.82	197.4
1	81490	42.5313538333	-83.1164373333	3.142223952	160.72	197.4
1	81491	42.5313256667	-83.1164243333	3.3567471	161.51	197.3
1	81492	42.5313033333	-83.1164131667	2.316541332	159.58	197.3
1	81493	42.531288	-83.116406	1.572140864	160.87	197.3
1	81494	42.5312793333	-83.1164015	0.78195488	160.30	197.3
1	81495	42.5312746667	-83.116399	0.443965172	160.12	197.3
1	81496	42.5312681667	-83.1163956667	0.942975852	160.28	197.3
1	81497	42.5312585	-83.1163908333	1.266561128	159.61	197.3
1	81498	42.5312426667	-83.1163831667	2.125682608	160.60	197.3
1	81499	42.5312211667	-83.1163731667	2.722952092	161.15	197.2
1	81500	42.5311983333	-83.1163621667	2.697229892	160.54	197.2
1	81501	42.5311753333	-83.1163515	2.678195464	161.80	197.1
1	81502	42.5311511667	-83.1163408333	2.872140852	162.24	197.1
1	81503	42.531122	-83.1163285	3.628887976	162.71	197.1
1	81504	42.5310856667	-83.1163135	4.4499406	163.43	197.1
1	81505	42.5310416667	-83.116297	5.31420652	165.00	197.1
1	81506	42.5309943333	-83.1162808333	5.466481944	166.19	197.0
1	81507	42.5309478333	-83.1162673333	5.223149932	168.42	197.0
1	81508	42.5309061667	-83.1162561667	4.499327224	169.33	197.0
1	81509	42.5308705	-83.1162473333	3.8711911	170.09	197.1
1	81510	42.5308395	-83.11624	3.343886	170.40	197.2
1	81511	42.530811	-83.1162336667	3.15868616	170.79	197.2
1	81512	42.530783	-83.1162275	3.14839728	170.95	197.3
1	81513	42.5307495	-83.1162203333	4.039928732	171.34	197.3
1	81514	42.5307088333	-83.116212	4.836288044	171.59	197.3
1	81515	42.530661	-83.1162036667	5.637277352	173.18	197.2
1	81516	42.5306083333	-83.1161961667	6.010763696	174.25	197.2
1	81517	42.5305508333	-83.1161895	6.616778728	175.28	197.2
1	81518	42.5304876667	-83.1161823333	7.27166594	175.10	197.2
1	81519	42.5304238333	-83.1161753333	7.123506068	175.48	197.2
1	81520	42.5303621667	-83.1161691667	6.782429696	175.97	197.2
1	81521	42.5303005	-83.1161645	6.9321329	176.97	197.2
1	81522	42.5302376667	-83.1161595	7.07617722	176.68	197.1
1	81523	42.5301755	-83.1161538333	6.871428508	175.87	197.1
1	81524	42.5301141667	-83.116147	6.81123856	175.09	197.2
1	81525	42.5300541667	-83.11614	6.655362028	175.14	197.2
1	81526	42.5299961667	-83.1161338333	6.38682226	175.42	197.2
1	81527	42.5299381667	-83.1161278333	6.524178808	175.69	197.2
1	81528	42.5298736667	-83.1161223333	7.505223516	176.64	197.2
1	81529	42.5298065	-83.1161166667	7.468697992	176.28	197.2
1	81530	42.529742	-83.1161106667	7.083379436	175.93	197.2
1	81531	42.5296831667	-83.1161045	6.36110006	175.16	197.2
1	81532	42.5296296667	-83.116098	5.801384988	174.86	197.2
1	81533	42.529582	-83.1160918333	5.142896668	174.35	197.3
1	81534	42.529538	-83.116086	4.784843644	174.62	197.3
1	81535	42.5294968333	-83.1160808333	4.55025718	175.09	197.4
1	81536	42.5294568333	-83.1160765	4.409299524	175.66	197.3
1	81537	42.5294186667	-83.1160726667	4.15927974	175.75	197.3
1	81538	42.5293835	-83.1160688333	3.842382236	175.30	197.4
1	81539	42.5293503333	-83.116065	3.653581288	174.74	197.4
1	81540	42.5293185	-83.1160616667	3.50336364	175.53	197.4
1	81541	42.5292878333	-83.1160585	3.389671516	175.91	197.4
1	81542	42.5292558333	-83.1160546667	3.64483574	174.60	197.4
1	81543	42.5292136667	-83.1160478333	5.183537744	172.88	197.4
1	81544	42.529162	-83.1160366667	6.091531404	170.25	197.4
1	81545	42.5291061667	-83.1160255	6.33795008	172.26	197.4
1	81546	42.5290493333	-83.1160166667	6.399168916	173.98	197.4
1	81547	42.5289895	-83.1160098333	6.78808858	175.79	197.5
1	81548	42.5289275	-83.1160043333	6.955797324	176.59	197.4
1	81549	42.5288668333	-83.1159995	6.65176092	176.57	197.4
1	81550	42.528809	-83.1159933333	6.334863416	174.96	197.5
1	81551	42.5287493333	-83.1159835	6.8292441	172.27	197.4
1	81552	42.5286811667	-83.1159718333	7.976968664	172.90	197.5
1	81553	42.5286048333	-83.1159588333	8.783102412	172.75	197.5
1	81554	42.5285231667	-83.1159478333	9.255362004	174.93	197.5
1	81555	42.5284408333	-83.1159395	9.114918792	176.00	197.5
1	81556	42.5283591667	-83.115933	9.086624372	176.77	197.5
1	81557	42.5282756667	-83.1159271667	9.409695204	177.09	197.4
1	81558	42.5281878333	-83.1159211667	9.89275812	177.13	197.5
1	81559	42.5280976667	-83.1159155	10.07795796	177.36	197.6
1	81560	42.5280085	-83.1159108333	9.8130193	177.89	197.6
1	81561	42.5279221667	-83.1159066667	9.531618432	177.98	197.7
1	81562	42.5278355	-83.115903	9.64325278	178.09	197.6
1	81563	42.5277458333	-83.1158991667	10.095449056	178.04	197.6
1	81564	42.5276548333	-83.1158941667	10.125801252	177.31	197.6
1	81565	42.5275653333	-83.1158896667	9.864978144	177.83	197.6
1	81566	42.5274778333	-83.115886	9.599010596	178.05	197.6
1	81567	42.5273931667	-83.1158826667	9.354649696	178.09	197.6
1	81568	42.5273106667	-83.1158796667	9.09022548	178.30	197.6
1	81569	42.5272301667	-83.1158768333	8.872615668	178.46	197.6
1	81570	42.5271513333	-83.1158738333	8.662208072	178.30	197.6
1	81571	42.5270721667	-83.1158706667	8.839691252	178.35	197.7
1	81572	42.5269908333	-83.1158676667	9.11080324	178.29	197.7
1	81573	42.5269091667	-83.1158643333	9.02077554	178.27	197.7
1	81574	42.526832	-83.1158613333	8.341195016	178.30	197.8
1	81575	42.5267583333	-83.1158585	8.11278188	178.24	197.8
1	81576	42.5266861667	-83.1158556667	7.9867431	178.13	197.9
1	81577	42.5266128333	-83.1158526667	8.21052624	178.14	197.9
1	81578	42.5265368333	-83.11585	8.563949268	178.40	197.9
1	81579	42.526457	-83.1158471667	8.940007832	178.57	197.9
1	81580	42.5263746667	-83.1158443333	9.236327576	178.50	197.9
1	81581	42.5262925	-83.1158411667	9.081479932	178.31	197.9
1	81582	42.5262123333	-83.1158373333	8.828887928	178.14	197.9
1	81583	42.5261341667	-83.1158331667	8.615393668	177.73	197.9
1	81584	42.526058	-83.115829	8.39315386	177.62	197.9
1	81585	42.5259838333	-83.1158255	8.201266248	178.00	197.9
1	81586	42.5259115	-83.115823	8.000118644	178.51	198.0
1	81587	42.5258408333	-83.1158213333	7.800514372	178.98	198.0
1	81588	42.5257718333	-83.11582	7.614285644	178.96	198.0
1	81589	42.5257043333	-83.1158176667	7.487217976	178.28	198.0
1	81590	42.5256355	-83.1158148333	7.718203332	178.07	197.9
1	81591	42.5255635	-83.1158118333	8.146735184	178.09	198.0
1	81592	42.5254885	-83.1158085	8.391096084	178.13	198.0
1	81593	42.5254133333	-83.1158051667	8.3468539	178.07	198.0
1	81594	42.5253395	-83.1158013333	8.158567396	177.71	198.0
1	81595	42.5252668333	-83.1157976667	8.063395256	177.77	198.0
1	81596	42.5251945	-83.115794	8.020696404	177.92	198.0
1	81597	42.5251233333	-83.1157905	7.866363204	178.06	198.0
1	81598	42.5250506667	-83.1157871667	8.150336292	178.22	198.0
1	81599	42.5249745	-83.1157843333	8.628769212	178.33	198.0
1	81600	42.5248941667	-83.115781	9.024891092	178.14	198.0
1	81601	42.524811	-83.1157773333	9.364424132	178.23	197.9
1	81602	42.524728	-83.1157743333	9.160704308	178.41	197.9
1	81603	42.5246471667	-83.1157715	8.911713412	178.48	197.9
1	81604	42.5245676667	-83.1157685	8.816026828	178.18	197.8
1	81605	42.5244878333	-83.1157643333	8.924574512	177.59	197.8
1	81606	42.5244086667	-83.1157598333	8.721883576	177.57	197.8
1	81607	42.5243311667	-83.1157558333	8.56034816	177.79	197.9
1	81608	42.5242531667	-83.1157521667	8.694618044	178.11	197.9
1	81609	42.5241726667	-83.115749	9.070162164	178.49	197.9
1	81610	42.5240888333	-83.1157461667	9.43233074	178.41	197.9
1	81611	42.5240003333	-83.1157428333	10.021883564	178.40	198.0
1	81612	42.5239035	-83.1157393333	11.088325976	178.35	198.0
1	81613	42.5237975	-83.1157355	12.087376224	178.53	198.0
1	81614	42.5236848333	-83.11573	12.744835656	177.76	198.0
1	81615	42.5235678333	-83.1157231667	13.1054609	177.47	197.9
1	81616	42.5234475	-83.115717	13.489236124	177.98	198.0
1	81617	42.5233211667	-83.1157116667	14.276335444	178.32	198.0
1	81618	42.523188	-83.115706	15.047487	178.20	198.1
1	81619	42.5230478333	-83.1157003333	15.805777456	178.34	198.1
1	81620	42.5229016667	-83.115695	16.44677468	178.43	198.2
1	81621	42.522751	-83.1156891667	16.897942068	178.29	198.3
1	81622	42.5225976667	-83.1156823333	17.124297428	177.87	198.4
1	81623	42.5224423333	-83.1156745	17.3239017	177.84	198.6
1	81624	42.5222835	-83.1156671667	17.804392396	178.04	198.8
1	81625	42.522118	-83.1156601667	18.62030058	178.29	198.9
1	81626	42.5219473333	-83.1156531667	19.118796816	178.21	199.2
1	81627	42.521774	-83.1156455	19.33794996	178.04	199.4
1	81628	42.5215995	-83.1156375	19.4331221	178.05	199.8
1	81629	42.5214243333	-83.1156295	19.475820952	178.13	200.1
1	81630	42.521249	-83.1156213333	19.508745368	177.94	200.5
1	81631	42.5210736667	-83.1156133333	19.521092024	177.99	200.8
1	81632	42.5208978333	-83.1156053333	19.557103104	177.99	201.1
1	81633	42.520721	-83.1155971667	19.7032052	178.07	201.3
1	81634	42.5205426667	-83.1155896667	19.877601716	178.24	201.6
1	81635	42.5203625	-83.1155823333	20.112702624	178.23	201.8
1	81636	42.5201801667	-83.1155745	20.346774644	178.16	201.9
1	81637	42.5199953333	-83.1155668333	20.633834396	178.20	202.0
1	81638	42.519808	-83.1155595	20.93015414	178.25	202.1
1	81639	42.5196176667	-83.1155518333	21.266600516	178.22	202.1
1	81640	42.5194236667	-83.1155435	21.655005736	178.17	202.0
1	81641	42.5192258333	-83.1155351667	22.098456464	178.19	201.9
1	81642	42.5190245	-83.1155266667	22.535733864	178.20	201.7
1	81643	42.518819	-83.1155176667	22.96478016	178.13	201.5
1	81644	42.5186096667	-83.115508	23.392283124	178.05	201.2
1	81645	42.5183963333	-83.1154985	23.824416084	178.15	201.0
1	81646	42.5181795	-83.1154893333	24.239057948	178.27	200.6
1	81647	42.5179591667	-83.1154806667	24.590937644	178.38	200.2
1	81648	42.5177361667	-83.1154723333	24.880055172	178.36	199.8
1	81649	42.517511	-83.1154626667	25.090977212	178.07	199.4
1	81650	42.5172853333	-83.1154516667	25.04827836	177.95	199.0
1	81651	42.5170603333	-83.1154416667	24.975227312	178.13	198.6
1	81652	42.5168363333	-83.115432	24.8476452	178.24	198.4
1	81653	42.516614	-83.1154225	24.637237604	178.17	198.1
1	81654	42.5163933333	-83.1154128333	24.45666776	178.10	197.9
1	81655	42.516174	-83.115404	24.334230088	178.39	197.7
1	81656	42.5159561667	-83.1153946667	24.148515804	178.14	197.6
1	81657	42.5157403333	-83.1153846667	23.922674888	177.99	197.4
1	81658	42.5155263333	-83.1153745	23.721527284	178.02	197.3
1	81659	42.5153133333	-83.115365	23.650534012	178.06	197.2
1	81660	42.5151006667	-83.115355	23.624297368	177.98	197.1
1	81661	42.5148876667	-83.1153453333	23.682943984	178.12	197.1
1	81662	42.5146743333	-83.115337	23.733359496	178.45	197.1
1	81663	42.5144595	-83.1153293333	23.933478212	178.48	197.0
1	81664	42.5142418333	-83.1153215	24.295646788	178.48	197.0
1	81665	42.5140206667	-83.1153133333	24.674277572	178.44	197.0
1	81666	42.5137965	-83.115304	25.033873928	178.13	197.1
1	81667	42.5135693333	-83.1152936667	25.383695848	178.02	197.0
1	81668	42.513339	-83.1152833333	25.71448334	178.11	197.0
1	81669	42.5131056667	-83.1152726667	26.0180053	178.08	197.0
1	81670	42.5128706667	-83.1152628333	26.206806248	178.25	197.0
1	81671	42.5126331667	-83.115253	26.441392712	178.25	196.9
1	81672	42.512394	-83.1152423333	26.622991444	178.10	196.9
1	81673	42.5121531667	-83.1152313333	26.831855708	178.06	196.9
1	81674	42.5119105	-83.1152201667	27.034546644	178.11	196.9
1	81675	42.5116661667	-83.1152091667	27.218203152	178.11	196.8
1	81676	42.5114201667	-83.1151975	27.384368564	178.04	196.8
1	81677	42.5111731667	-83.1151863333	27.470795156	178.19	196.9
1	81678	42.5109251667	-83.1151753333	27.557736192	178.26	196.9
1	81679	42.5106765	-83.115164	27.665254988	178.03	196.9
1	81680	42.5104268333	-83.1151536667	27.781519332	178.36	196.9
1	81681	42.510176	-83.115144	27.899841452	178.44	196.8
1	81682	42.5099243333	-83.1151345	27.994499148	178.38	196.8
1	81683	42.5096718333	-83.115125	28.085555736	178.45	196.7
1	81684	42.5094181667	-83.115114	28.203877856	178.09	196.6
1	81685	42.5091635	-83.1151013333	28.305223324	177.79	196.6
1	81686	42.5089081667	-83.1150893333	28.414799896	178.11	196.6
1	81687	42.5086498333	-83.1150765	28.764621816	177.97	196.6
1	81688	42.5083895	-83.1150638333	28.9889194	178.06	196.6
1	81689	42.508127	-83.1150513333	29.156628144	178.23	196.7
1	81690	42.5078633333	-83.1150403333	29.296042468	178.36	196.7
1	81691	42.5075991667	-83.1150295	29.311990232	178.42	196.8
1	81692	42.5073346667	-83.1150173333	29.391214608	177.99	196.9
1	81693	42.5070695	-83.1150051667	29.459121216	178.10	197.2
1	81694	42.5068045	-83.1149928333	29.417451252	178.18	197.6
1	81695	42.5065401667	-83.1149808333	29.381440172	178.02	198.2
1	81696	42.5062773333	-83.1149711667	29.270834712	178.34	198.9
1	81697	42.506016	-83.1149603333	29.036762692	178.01	199.5
1	81698	42.5057583333	-83.1149505	28.524890912	178.40	200.2
1	81699	42.5055031667	-83.114941	28.363355496	178.25	200.9
1	81700	42.505249	-83.1149293333	28.244004488	177.91	201.4
1	81701	42.5049953333	-83.1149215	28.19667564	178.96	201.9
1	81702	42.504742	-83.1149233333	28.185872316	180.89	202.2
1	81703	42.5044888333	-83.1149341667	28.162722336	182.19	202.4
1	81704	42.5042358333	-83.114959	28.228056724	184.94	202.4
1	81705	42.503983	-83.1150005	28.32528664	187.81	202.3
